customer_id,treated,churned
RT-017008,0,0
RT-017009,0,0
RT-017010,0,0
RT-017011,1,0
RT-017012,0,0
RT-017013,0,0
RT-017014,0,0
RT-017015,0,0
RT-017016,1,0
RT-017017,1,0
RT-017018,0,0
RT-017019,1,0
RT-017020,0,0
RT-017021,0,0
RT-017022,0,0
RT-017023,1,0
RT-017024,1,0
RT-017025,1,0
RT-017026,0,0
RT-017027,0,1
RT-017028,0,0
RT-017029,1,0
RT-017030,0,0
RT-017031,0,0
RT-017032,0,0
RT-017033,0,0
RT-017034,0,0
RT-017035,0,0
RT-017036,0,0
RT-017037,0,0
RT-017038,0,0
RT-017039,0,0
RT-017040,0,0
RT-017041,0,0
RT-017042,1,0
RT-017043,0,0
RT-017044,0,0
RT-017045,0,0
RT-017046,0,0
RT-017047,0,0
RT-017048,0,0
RT-017049,0,0
RT-017050,1,0
RT-017051,0,0
RT-017052,0,0
RT-017053,1,0
RT-017054,0,0
RT-017055,0,0
RT-017056,0,0
RT-017057,1,0
RT-017058,0,0
RT-017059,0,0
RT-017060,1,0
RT-017061,0,0
RT-017062,0,0
RT-017063,0,0
RT-017064,0,0
RT-017065,0,0
RT-017066,0,0
RT-017067,0,0
RT-017068,0,0
RT-017069,0,0
RT-017070,0,0
RT-017071,1,0
RT-017072,1,0
RT-017073,0,0
RT-017074,0,0
RT-017075,0,0
RT-017076,0,0
RT-017077,0,0
RT-017078,0,0
RT-017079,0,0
RT-017080,1,0
RT-017081,1,0
RT-017082,0,0
RT-017083,0,0
RT-017084,0,0
RT-017085,0,0
RT-017086,0,0
RT-017087,1,0
RT-017088,1,0
RT-017089,0,0
RT-017090,1,0
RT-017091,0,0
RT-017092,0,0
RT-017093,0,0
RT-017094,1,0
RT-017095,1,0
RT-017096,0,0
RT-017097,0,0
RT-017098,1,0
RT-017099,0,0
RT-017100,0,0
RT-017101,0,0
RT-017102,0,0
RT-017103,0,0
RT-017104,0,0
RT-017105,1,0
RT-017106,0,0
RT-017107,0,0
RT-017108,0,0
RT-017109,0,0
RT-017110,0,0
RT-017111,0,0
RT-017112,1,0
RT-017113,1,0
RT-017114,1,0
RT-017115,1,0
RT-017116,0,0
RT-017117,1,0
RT-017118,0,0
RT-017119,0,0
RT-017120,1,0
RT-017121,0,0
RT-017122,0,0
RT-017123,0,0
RT-017124,0,0
RT-017125,1,0
RT-017126,0,0
RT-017127,0,0
RT-017128,0,0
RT-017129,0,0
RT-017130,0,0
RT-017131,1,0
RT-017132,0,0
RT-017133,0,1
RT-017134,1,0
RT-017135,0,0
RT-017136,0,0
RT-017137,0,0
RT-017138,1,0
RT-017139,0,0
RT-017140,1,0
RT-017141,0,0
RT-017142,0,0
RT-017143,0,0
RT-017144,0,0
RT-017145,0,0
RT-017146,0,0
RT-017147,0,0
RT-017148,0,1
RT-017149,0,0
RT-017150,0,0
RT-017151,0,0
RT-017152,0,0
RT-017153,0,0
RT-017154,0,0
RT-017155,0,1
RT-017156,0,0
RT-017157,0,0
RT-017158,0,0
RT-017159,0,0
RT-017160,0,0
RT-017161,0,0
RT-017162,1,0
RT-017163,0,0
RT-017164,0,0
RT-017165,1,0
RT-017166,1,0
RT-017167,0,0
RT-017168,0,0
RT-017169,0,0
RT-017170,0,1
RT-017171,0,0
RT-017172,1,0
RT-017173,0,0
RT-017174,0,0
RT-017175,1,0
RT-017176,0,0
RT-017177,1,0
RT-017178,0,0
RT-017179,0,0
RT-017180,0,0
RT-017181,0,0
RT-017182,0,0
RT-017183,0,0
RT-017184,1,0
RT-017185,1,0
RT-017186,0,0
RT-017187,0,0
RT-017188,1,0
RT-017189,0,0
RT-017190,1,0
RT-017191,0,1
RT-017192,0,0
RT-017193,0,0
RT-017194,0,0
RT-017195,0,0
RT-017196,1,0
RT-017197,0,0
RT-017198,1,0
RT-017199,0,0
RT-017200,0,1
RT-017201,0,0
RT-017202,1,0
RT-017203,1,0
RT-017204,0,0
RT-017205,1,0
RT-017206,0,0
RT-017207,0,0
RT-017208,0,0
RT-017209,1,0
RT-017210,0,0
RT-017211,0,0
RT-017212,0,0
RT-017213,1,0
RT-017214,1,0
RT-017215,0,0
RT-017216,0,0
RT-017217,0,0
RT-017218,0,0
RT-017219,1,0
RT-017220,0,0
RT-017221,0,0
RT-017222,1,0
RT-017223,0,0
RT-017224,0,0
RT-017225,1,0
RT-017226,1,0
RT-017227,0,0
RT-017228,0,1
RT-017229,1,0
RT-017230,1,0
RT-017231,1,0
RT-017232,0,0
RT-017233,0,0
RT-017234,0,0
RT-017235,0,0
RT-017236,0,0
RT-017237,0,0
RT-017238,0,0
RT-017239,0,0
RT-017240,0,0
RT-017241,1,0
RT-017242,0,0
RT-017243,1,0
RT-017244,0,0
RT-017245,0,0
RT-017246,1,0
RT-017247,0,0
RT-017248,1,0
RT-017249,0,0
RT-017250,0,0
RT-017251,0,0
RT-017252,1,0
RT-017253,1,0
RT-017254,1,0
RT-017255,0,0
RT-017256,0,0
RT-017257,1,0
RT-017258,0,0
RT-017259,0,0
RT-017260,0,0
RT-017261,0,0
RT-017262,0,0
RT-017263,0,0
RT-017264,0,0
RT-017265,1,0
RT-017266,0,0
RT-017267,0,0
RT-017268,0,0
RT-017269,0,0
RT-017270,0,1
RT-017271,0,0
RT-017272,1,0
RT-017273,1,0
RT-017274,1,0
RT-017275,0,0
RT-017276,0,1
RT-017277,1,0
RT-017278,0,0
RT-017279,1,0
RT-017280,0,0
RT-017281,0,0
RT-017282,0,0
RT-017283,0,1
RT-017284,0,0
RT-017285,0,0
RT-017286,1,0
RT-017287,0,0
RT-017288,0,0
RT-017289,0,0
RT-017290,0,0
RT-017291,0,0
RT-017292,0,0
RT-017293,1,1
RT-017294,0,0
RT-017295,0,0
RT-017296,0,0
RT-017297,0,0
RT-017298,0,0
RT-017299,1,0
RT-017300,0,0
RT-017301,0,0
RT-017302,0,0
RT-017303,1,0
RT-017304,0,0
RT-017305,0,0
RT-017306,0,0
RT-017307,0,0
RT-017308,0,0
RT-017309,1,0
RT-017310,0,0
RT-017311,0,0
RT-017312,0,0
RT-017313,0,0
RT-017314,0,0
RT-017315,0,0
RT-017316,1,0
RT-017317,1,0
RT-017318,0,0
RT-017319,0,0
RT-017320,0,1
RT-017321,0,0
RT-017322,0,1
RT-017323,0,0
RT-017324,1,0
RT-017325,0,0
RT-017326,0,0
RT-017327,0,0
RT-017328,0,0
RT-017329,0,0
RT-017330,0,0
RT-017331,0,0
RT-017332,0,0
RT-017333,0,0
RT-017334,1,0
RT-017335,0,0
RT-017336,0,0
RT-017337,0,1
RT-017338,0,0
RT-017339,0,1
RT-017340,0,0
RT-017341,1,0
RT-017342,0,0
RT-017343,0,0
RT-017344,0,0
RT-017345,0,0
RT-017346,0,0
RT-017347,0,0
RT-017348,1,0
RT-017349,1,0
RT-017350,0,0
RT-017351,0,0
RT-017352,1,0
RT-017353,0,1
RT-017354,1,0
RT-017355,0,0
RT-017356,0,0
RT-017357,0,1
RT-017358,1,0
RT-017359,0,1
RT-017360,1,0
RT-017361,0,0
RT-017362,0,0
RT-017363,0,0
RT-017364,1,0
RT-017365,1,0
RT-017366,1,0
RT-017367,0,0
RT-017368,0,0
RT-017369,0,0
RT-017370,1,0
RT-017371,0,0
RT-017372,0,0
RT-017373,0,0
RT-017374,1,0
RT-017375,0,0
RT-017376,0,0
RT-017377,0,0
RT-017378,0,0
RT-017379,0,0
RT-017380,0,1
RT-017381,0,0
RT-017382,0,0
RT-017383,0,0
RT-017384,0,0
RT-017385,1,0
RT-017386,0,0
RT-017387,0,0
RT-017388,0,0
RT-017389,0,1
RT-017390,1,0
RT-017391,1,0
RT-017392,0,0
RT-017393,1,0
RT-017394,0,0
RT-017395,0,0
RT-017396,0,0
RT-017397,1,0
RT-017398,0,0
RT-017399,0,0
RT-017400,1,0
RT-017401,1,0
RT-017402,0,0
RT-017403,1,0
RT-017404,0,0
RT-017405,1,0
RT-017406,1,0
RT-017407,0,0
RT-017408,1,0
RT-017409,1,0
RT-017410,0,0
RT-017411,1,0
RT-017412,0,0
RT-017413,0,0
RT-017414,0,0
RT-017415,0,0
RT-017416,0,0
RT-017417,0,0
RT-017418,0,0
RT-017419,0,0
RT-017420,0,0
RT-017421,0,0
RT-017422,0,1
RT-017423,0,0
RT-017424,0,0
RT-017425,1,0
RT-017426,0,0
RT-017427,0,1
RT-017428,0,0
RT-017429,1,0
RT-017430,1,0
RT-017431,0,1
RT-017432,0,0
RT-017433,0,0
RT-017434,1,0
RT-017435,1,0
RT-017436,0,0
RT-017437,0,0
RT-017438,0,0
RT-017439,0,0
RT-017440,1,0
RT-017441,1,0
RT-017442,0,0
RT-017443,0,0
RT-017444,1,0
RT-017445,1,0
RT-017446,0,0
RT-017447,0,0
RT-017448,0,0
RT-017449,1,0
RT-017450,1,0
RT-017451,1,0
RT-017452,0,0
RT-017453,0,0
RT-017454,0,0
RT-017455,1,0
RT-017456,0,0
RT-017457,0,0
RT-017458,1,0
RT-017459,0,0
RT-017460,0,1
RT-017461,0,1
RT-017462,0,0
RT-017463,0,0
RT-017464,0,0
RT-017465,0,0
RT-017466,0,0
RT-017467,1,0
RT-017468,0,0
RT-017469,0,0
RT-017470,0,1
RT-017471,0,0
RT-017472,1,1
RT-017473,0,0
RT-017474,0,0
RT-017475,0,0
RT-017476,1,0
RT-017477,0,0
RT-017478,0,0
RT-017479,1,0
RT-017480,0,0
RT-017481,1,0
RT-017482,0,0
RT-017483,0,1
RT-017484,1,1
RT-017485,0,0
RT-017486,1,0
RT-017487,0,0
RT-017488,0,0
RT-017489,0,0
RT-017490,0,0
RT-017491,0,0
RT-017492,0,0
RT-017493,0,0
RT-017494,0,0
RT-017495,0,0
RT-017496,0,0
RT-017497,0,0
RT-017498,0,0
RT-017499,0,0
RT-017500,0,0
RT-017501,0,0
RT-017502,0,0
RT-017503,1,0
RT-017504,1,0
RT-017505,0,0
RT-017506,1,0
RT-017507,0,1
RT-017508,1,0
RT-017509,1,0
RT-017510,0,0
RT-017511,0,1
RT-017512,1,0
RT-017513,1,0
RT-017514,0,0
RT-017515,0,0
RT-017516,1,0
RT-017517,0,0
RT-017518,0,0
RT-017519,0,0
RT-017520,1,0
RT-017521,0,0
RT-017522,0,0
RT-017523,0,0
RT-017524,0,0
RT-017525,0,0
RT-017526,0,0
RT-017527,0,0
RT-017528,0,0
RT-017529,0,1
RT-017530,0,0
RT-017531,0,0
RT-017532,0,1
RT-017533,0,0
RT-017534,1,1
RT-017535,1,0
RT-017536,1,1
RT-017537,0,0
RT-017538,1,0
RT-017539,0,0
RT-017540,1,0
RT-017541,1,0
RT-017542,1,0
RT-017543,0,0
RT-017544,0,0
RT-017545,0,0
RT-017546,1,1
RT-017547,0,0
RT-017548,0,0
RT-017549,0,0
RT-017550,0,0
RT-017551,0,0
RT-017552,0,0
RT-017553,0,0
RT-017554,0,0
RT-017555,0,0
RT-017556,0,0
RT-017557,0,0
RT-017558,0,0
RT-017559,0,0
RT-017560,1,0
RT-017561,0,0
RT-017562,0,0
RT-017563,0,0
RT-017564,0,0
RT-017565,0,0
RT-017566,0,1
RT-017567,1,0
RT-017568,1,0
RT-017569,0,0
RT-017570,0,0
RT-017571,0,0
RT-017572,1,0
RT-017573,0,0
RT-017574,0,0
RT-017575,0,0
RT-017576,0,0
RT-017577,0,0
RT-017578,0,0
RT-017579,0,0
RT-017580,0,0
RT-017581,0,0
RT-017582,1,0
RT-017583,0,0
RT-017584,0,0
RT-017585,1,0
RT-017586,0,0
RT-017587,1,0
RT-017588,0,0
RT-017589,0,0
RT-017590,0,0
RT-017591,0,0
RT-017592,0,0
RT-017593,0,0
RT-017594,0,0
RT-017595,0,0
RT-017596,1,0
RT-017597,0,0
RT-017598,1,0
RT-017599,0,0
RT-017600,0,0
RT-017601,1,0
RT-017602,1,0
RT-017603,1,0
RT-017604,0,1
RT-017605,0,0
RT-017606,0,0
RT-017607,0,0
RT-017608,0,0
RT-017609,0,0
RT-017610,0,0
RT-017611,0,0
RT-017612,1,0
RT-017613,0,0
RT-017614,0,1
RT-017615,0,0
RT-017616,0,0
RT-017617,1,0
RT-017618,1,0
RT-017619,0,1
RT-017620,0,0
RT-017621,1,0
RT-017622,1,0
RT-017623,0,0
RT-017624,0,0
RT-017625,0,0
RT-017626,0,0
RT-017627,0,0
RT-017628,0,0
RT-017629,0,0
RT-017630,0,0
RT-017631,1,0
RT-017632,0,0
RT-017633,0,0
RT-017634,1,0
RT-017635,0,0
RT-017636,0,0
RT-017637,1,0
RT-017638,0,0
RT-017639,0,0
RT-017640,0,0
RT-017641,0,0
RT-017642,0,0
RT-017643,0,0
RT-017644,1,0
RT-017645,0,0
RT-017646,1,0
RT-017647,0,0
RT-017648,0,0
RT-017649,0,0
RT-017650,0,0
RT-017651,0,0
RT-017652,1,0
RT-017653,0,0
RT-017654,0,0
RT-017655,0,0
RT-017656,0,0
RT-017657,1,0
RT-017658,1,0
RT-017659,1,0
RT-017660,1,0
RT-017661,1,0
RT-017662,0,0
RT-017663,1,0
RT-017664,0,0
RT-017665,1,0
RT-017666,1,0
RT-017667,0,0
RT-017668,0,0
RT-017669,0,0
RT-017670,0,0
RT-017671,0,1
RT-017672,0,0
RT-017673,0,0
RT-017674,1,0
RT-017675,0,0
RT-017676,1,0
RT-017677,0,0
RT-017678,0,0
RT-017679,1,0
RT-017680,1,0
RT-017681,0,0
RT-017682,0,0
RT-017683,0,0
RT-017684,0,1
RT-017685,1,0
RT-017686,1,0
RT-017687,0,1
RT-017688,0,0
RT-017689,1,0
RT-017690,0,0
RT-017691,1,0
RT-017692,0,0
RT-017693,0,1
RT-017694,0,0
RT-017695,0,0
RT-017696,1,0
RT-017697,0,0
RT-017698,0,0
RT-017699,0,0
RT-017700,0,0
RT-017701,0,0
RT-017702,0,0
RT-017703,0,0
RT-017704,0,0
RT-017705,0,1
RT-017706,1,0
RT-017707,0,0
RT-017708,1,0
RT-017709,1,0
RT-017710,0,0
RT-017711,0,0
RT-017712,0,0
RT-017713,0,0
RT-017714,0,0
RT-017715,0,0
RT-017716,0,0
RT-017717,0,0
RT-017718,0,1
RT-017719,0,0
RT-017720,0,0
RT-017721,0,0
RT-017722,1,0
RT-017723,0,0
RT-017724,0,0
RT-017725,1,0
RT-017726,0,0
RT-017727,0,0
RT-017728,0,0
RT-017729,1,0
RT-017730,0,0
RT-017731,0,0
RT-017732,1,0
RT-017733,0,0
RT-017734,1,0
RT-017735,0,0
RT-017736,1,0
RT-017737,1,0
RT-017738,0,0
RT-017739,0,0
RT-017740,0,0
RT-017741,0,0
RT-017742,0,0
RT-017743,1,0
RT-017744,0,0
RT-017745,0,1
RT-017746,1,0
RT-017747,0,0
RT-017748,1,0
RT-017749,0,0
RT-017750,0,0
RT-017751,0,0
RT-017752,0,0
RT-017753,0,0
RT-017754,0,0
RT-017755,0,1
RT-017756,0,0
RT-017757,1,0
RT-017758,0,0
RT-017759,1,0
RT-017760,0,0
RT-017761,0,1
RT-017762,0,0
RT-017763,0,0
RT-017764,1,0
RT-017765,1,0
RT-017766,1,0
RT-017767,1,0
RT-017768,1,1
RT-017769,0,0
RT-017770,0,0
RT-017771,0,0
RT-017772,1,0
RT-017773,0,0
RT-017774,0,0
RT-017775,0,0
RT-017776,0,0
RT-017777,0,0
RT-017778,1,0
RT-017779,0,0
RT-017780,1,0
RT-017781,1,0
RT-017782,1,0
RT-017783,0,0
RT-017784,0,1
RT-017785,0,0
RT-017786,1,0
RT-017787,0,0
RT-017788,0,0
RT-017789,0,0
RT-017790,0,0
RT-017791,0,0
RT-017792,0,0
RT-017793,0,0
RT-017794,1,0
RT-017795,0,0
RT-017796,0,0
RT-017797,0,0
RT-017798,0,1
RT-017799,0,0
RT-017800,1,0
RT-017801,1,0
RT-017802,0,0
RT-017803,1,0
RT-017804,0,0
RT-017805,0,0
RT-017806,0,0
RT-017807,1,0
RT-017808,0,0
RT-017809,1,0
RT-017810,1,0
RT-017811,0,0
RT-017812,1,0
RT-017813,0,0
RT-017814,0,0
RT-017815,0,0
RT-017816,1,0
RT-017817,0,0
RT-017818,0,0
RT-017819,0,0
RT-017820,0,0
RT-017821,0,0
RT-017822,1,0
RT-017823,0,0
RT-017824,0,0
RT-017825,1,0
RT-017826,0,0
RT-017827,0,0
RT-017828,0,0
RT-017829,0,0
RT-017830,1,0
RT-017831,1,0
RT-017832,0,0
RT-017833,0,0
RT-017834,0,0
RT-017835,0,0
RT-017836,0,1
RT-017837,1,0
RT-017838,1,0
RT-017839,0,0
RT-017840,0,0
RT-017841,0,0
RT-017842,0,0
RT-017843,0,1
RT-017844,0,0
RT-017845,0,0
RT-017846,0,0
RT-017847,0,0
RT-017848,0,0
RT-017849,1,0
RT-017850,1,0
RT-017851,0,0
RT-017852,0,0
RT-017853,0,0
RT-017854,0,0
RT-017855,0,0
RT-017856,0,0
RT-017857,0,0
RT-017858,0,0
RT-017859,0,0
RT-017860,0,0
RT-017861,1,0
RT-017862,0,1
RT-017863,0,0
RT-017864,0,0
RT-017865,0,0
RT-017866,0,0
RT-017867,1,0
RT-017868,0,0
RT-017869,0,0
RT-017870,1,0
RT-017871,0,0
RT-017872,0,0
RT-017873,1,0
RT-017874,0,1
RT-017875,0,0
RT-017876,0,1
RT-017877,0,0
RT-017878,1,0
RT-017879,0,0
RT-017880,0,0
RT-017881,1,0
RT-017882,0,0
RT-017883,0,1
RT-017884,0,0
RT-017885,0,0
RT-017886,1,0
RT-017887,1,0
RT-017888,0,0
RT-017889,0,0
RT-017890,0,0
RT-017891,0,0
RT-017892,1,0
RT-017893,0,0
RT-017894,1,0
RT-017895,1,1
RT-017896,0,1
RT-017897,1,0
RT-017898,0,0
RT-017899,0,0
RT-017900,0,0
RT-017901,1,0
RT-017902,0,0
RT-017903,0,0
RT-017904,0,0
RT-017905,0,0
RT-017906,0,0
RT-017907,1,0
RT-017908,1,0
RT-017909,0,0
RT-017910,0,0
RT-017911,1,0
RT-017912,0,0
RT-017913,1,1
RT-017914,0,0
RT-017915,1,0
RT-017916,0,0
RT-017917,1,0
RT-017918,1,0
RT-017919,0,0
RT-017920,0,1
RT-017921,1,0
RT-017922,0,0
RT-017923,0,1
RT-017924,1,0
RT-017925,0,0
RT-017926,0,0
RT-017927,1,0
RT-017928,0,0
RT-017929,0,0
RT-017930,0,0
RT-017931,0,0
RT-017932,0,0
RT-017933,0,0
RT-017934,1,0
RT-017935,0,0
RT-017936,0,0
RT-017937,0,0
RT-017938,1,0
RT-017939,1,0
RT-017940,0,0
RT-017941,0,0
RT-017942,1,0
RT-017943,0,0
RT-017944,0,0
RT-017945,0,0
RT-017946,0,1
RT-017947,0,0
RT-017948,0,0
RT-017949,0,0
RT-017950,0,0
RT-017951,1,0
RT-017952,1,0
RT-017953,0,0
RT-017954,0,0
RT-017955,0,0
RT-017956,1,0
RT-017957,0,0
RT-017958,0,0
RT-017959,1,0
RT-017960,0,0
RT-017961,0,0
RT-017962,0,1
RT-017963,0,0
RT-017964,1,0
RT-017965,0,0
RT-017966,0,0
RT-017967,0,0
RT-017968,0,0
RT-017969,0,0
RT-017970,0,0
RT-017971,0,0
RT-017972,0,0
RT-017973,1,0
RT-017974,1,0
RT-017975,0,1
RT-017976,0,0
RT-017977,0,0
RT-017978,0,0
RT-017979,1,0
RT-017980,0,0
RT-017981,0,1
RT-017982,0,0
RT-017983,1,0
RT-017984,1,0
RT-017985,0,0
RT-017986,0,0
RT-017987,1,0
RT-017988,0,0
RT-017989,0,0
RT-017990,0,0
RT-017991,1,0
RT-017992,0,0
RT-017993,0,0
RT-017994,1,0
RT-017995,0,0
RT-017996,0,0
RT-017997,0,0
RT-017998,0,0
RT-017999,0,0
RT-018000,0,0
RT-018001,0,0
RT-018002,0,0
RT-018003,1,0
RT-018004,0,0
RT-018005,0,0
RT-018006,0,0
RT-018007,0,0
RT-018008,0,0
RT-018009,1,0
RT-018010,0,0
RT-018011,0,0
RT-018012,0,0
RT-018013,1,0
RT-018014,1,0
RT-018015,1,0
RT-018016,0,0
RT-018017,0,0
RT-018018,0,0
RT-018019,0,0
RT-018020,0,0
RT-018021,0,0
RT-018022,0,0
RT-018023,0,0
RT-018024,0,0
RT-018025,1,1
RT-018026,1,0
RT-018027,0,0
RT-018028,0,0
RT-018029,1,0
RT-018030,0,0
RT-018031,1,0
RT-018032,0,0
RT-018033,0,0
RT-018034,0,0
RT-018035,0,0
RT-018036,1,0
RT-018037,0,0
RT-018038,1,0
RT-018039,1,0
RT-018040,0,0
RT-018041,1,1
RT-018042,0,0
RT-018043,1,0
RT-018044,1,0
RT-018045,0,0
RT-018046,0,1
RT-018047,1,0
RT-018048,0,0
RT-018049,1,0
RT-018050,1,1
RT-018051,1,0
RT-018052,0,0
RT-018053,1,0
RT-018054,1,0
RT-018055,1,0
RT-018056,1,0
RT-018057,1,0
RT-018058,0,0
RT-018059,0,0
RT-018060,0,0
RT-018061,0,0
RT-018062,1,1
RT-018063,1,0
RT-018064,1,0
RT-018065,1,0
RT-018066,1,0
RT-018067,0,0
RT-018068,0,0
RT-018069,0,0
RT-018070,0,0
RT-018071,1,0
RT-018072,0,0
RT-018073,0,0
RT-018074,0,0
RT-018075,0,0
RT-018076,0,0
RT-018077,0,0
RT-018078,0,0
RT-018079,0,0
RT-018080,0,0
RT-018081,0,0
RT-018082,1,0
RT-018083,0,0
RT-018084,1,0
RT-018085,0,1
RT-018086,0,0
RT-018087,1,0
RT-018088,1,0
RT-018089,0,0
RT-018090,0,0
RT-018091,0,0
RT-018092,1,0
RT-018093,1,0
RT-018094,0,0
RT-018095,0,0
RT-018096,0,0
RT-018097,0,0
RT-018098,0,0
RT-018099,0,0
RT-018100,0,0
RT-018101,0,0
RT-018102,0,0
RT-018103,0,0
RT-018104,0,1
RT-018105,1,0
RT-018106,0,0
RT-018107,0,0
RT-018108,1,0
RT-018109,1,0
RT-018110,0,0
RT-018111,1,0
RT-018112,0,0
RT-018113,0,1
RT-018114,0,0
RT-018115,0,1
RT-018116,1,0
RT-018117,0,0
RT-018118,1,0
RT-018119,1,0
RT-018120,0,0
RT-018121,1,0
RT-018122,0,0
RT-018123,0,0
RT-018124,0,0
RT-018125,0,0
RT-018126,0,0
RT-018127,0,0
RT-018128,0,0
RT-018129,0,0
RT-018130,0,0
RT-018131,0,0
RT-018132,1,0
RT-018133,1,0
RT-018134,0,0
RT-018135,0,0
RT-018136,1,0
RT-018137,0,0
RT-018138,0,0
RT-018139,0,1
RT-018140,0,0
RT-018141,0,0
RT-018142,1,0
RT-018143,0,0
RT-018144,1,0
RT-018145,0,0
RT-018146,0,0
RT-018147,1,0
RT-018148,1,0
RT-018149,1,0
RT-018150,0,0
RT-018151,0,0
RT-018152,1,0
RT-018153,0,0
RT-018154,0,0
RT-018155,0,0
RT-018156,1,0
RT-018157,1,0
RT-018158,0,0
RT-018159,1,0
RT-018160,0,0
RT-018161,1,0
RT-018162,1,1
RT-018163,0,0
RT-018164,0,0
RT-018165,0,0
RT-018166,0,0
RT-018167,1,0
RT-018168,0,0
RT-018169,0,0
RT-018170,0,0
RT-018171,0,1
RT-018172,0,0
RT-018173,0,0
RT-018174,0,0
RT-018175,0,0
RT-018176,0,0
RT-018177,0,0
RT-018178,0,0
RT-018179,0,0
RT-018180,0,1
RT-018181,0,0
RT-018182,0,0
RT-018183,1,0
RT-018184,1,0
RT-018185,0,0
RT-018186,0,0
RT-018187,1,0
RT-018188,0,0
RT-018189,1,0
RT-018190,0,0
RT-018191,0,0
RT-018192,0,0
RT-018193,0,0
RT-018194,0,0
RT-018195,0,0
RT-018196,0,0
RT-018197,0,0
RT-018198,0,0
RT-018199,0,0
RT-018200,0,0
RT-018201,1,0
RT-018202,1,0
RT-018203,0,0
RT-018204,0,0
RT-018205,0,0
RT-018206,1,0
RT-018207,0,0
RT-018208,0,0
RT-018209,0,0
RT-018210,0,0
RT-018211,0,0
RT-018212,1,0
RT-018213,0,0
RT-018214,1,0
RT-018215,1,0
RT-018216,0,0
RT-018217,0,0
RT-018218,0,0
RT-018219,0,0
RT-018220,0,0
RT-018221,0,0
RT-018222,0,0
RT-018223,1,0
RT-018224,0,0
RT-018225,0,0
RT-018226,0,0
RT-018227,1,0
RT-018228,0,0
RT-018229,0,0
RT-018230,0,0
RT-018231,1,0
RT-018232,1,0
RT-018233,0,0
RT-018234,0,0
RT-018235,0,0
RT-018236,0,0
RT-018237,1,0
RT-018238,1,0
RT-018239,1,0
RT-018240,0,0
RT-018241,0,0
RT-018242,0,0
RT-018243,0,0
RT-018244,0,0
RT-018245,0,0
RT-018246,0,0
RT-018247,0,0
RT-018248,0,0
RT-018249,1,0
RT-018250,0,0
RT-018251,1,1
RT-018252,0,0
RT-018253,0,0
RT-018254,0,0
RT-018255,1,0
RT-018256,0,0
RT-018257,0,0
RT-018258,0,0
RT-018259,1,0
RT-018260,0,0
RT-018261,0,0
RT-018262,0,0
RT-018263,0,0
RT-018264,0,0
RT-018265,0,0
RT-018266,0,0
RT-018267,0,0
RT-018268,1,0
RT-018269,0,0
RT-018270,0,0
RT-018271,0,0
RT-018272,0,0
RT-018273,0,0
RT-018274,0,0
RT-018275,0,0
RT-018276,1,0
RT-018277,0,0
RT-018278,0,0
RT-018279,0,0
RT-018280,0,0
RT-018281,1,0
RT-018282,0,0
RT-018283,1,0
RT-018284,1,0
RT-018285,0,0
RT-018286,0,0
RT-018287,1,0
RT-018288,1,0
RT-018289,0,0
RT-018290,1,0
RT-018291,1,0
RT-018292,0,0
RT-018293,0,1
RT-018294,1,0
RT-018295,1,0
RT-018296,0,0
RT-018297,0,0
RT-018298,0,0
RT-018299,0,0
RT-018300,0,0
RT-018301,0,0
RT-018302,0,0
RT-018303,0,0
RT-018304,1,0
RT-018305,1,0
RT-018306,0,0
RT-018307,0,1
RT-018308,0,0
RT-018309,0,0
RT-018310,0,0
RT-018311,0,0
RT-018312,0,0
RT-018313,0,0
RT-018314,0,0
RT-018315,0,0
RT-018316,1,0
RT-018317,0,0
RT-018318,1,0
RT-018319,1,0
RT-018320,0,0
RT-018321,1,0
RT-018322,0,0
RT-018323,0,0
RT-018324,1,0
RT-018325,1,0
RT-018326,1,0
RT-018327,0,0
RT-018328,0,0
RT-018329,0,0
RT-018330,0,0
RT-018331,0,0
RT-018332,1,0
RT-018333,0,0
RT-018334,0,1
RT-018335,1,0
RT-018336,1,0
RT-018337,0,0
RT-018338,0,0
RT-018339,0,0
RT-018340,1,0
RT-018341,1,0
RT-018342,0,1
RT-018343,0,0
RT-018344,0,0
RT-018345,0,0
RT-018346,1,0
RT-018347,0,0
RT-018348,1,0
RT-018349,0,0
RT-018350,0,0
RT-018351,0,0
RT-018352,0,0
RT-018353,0,0
RT-018354,1,1
RT-018355,0,0
RT-018356,1,0
RT-018357,0,0
RT-018358,0,0
RT-018359,0,0
RT-018360,0,0
RT-018361,0,0
RT-018362,0,0
RT-018363,0,0
RT-018364,0,0
RT-018365,1,0
RT-018366,1,0
RT-018367,0,0
RT-018368,0,0
RT-018369,0,0
RT-018370,0,0
RT-018371,0,0
RT-018372,0,0
RT-018373,1,0
RT-018374,0,0
RT-018375,0,0
RT-018376,0,0
RT-018377,0,0
RT-018378,0,0
RT-018379,0,0
RT-018380,0,0
RT-018381,1,0
RT-018382,0,0
RT-018383,1,0
RT-018384,0,0
RT-018385,1,0
RT-018386,1,0
RT-018387,0,1
RT-018388,1,0
RT-018389,0,0
RT-018390,0,0
RT-018391,1,0
RT-018392,1,0
RT-018393,0,0
RT-018394,1,0
RT-018395,0,0
RT-018396,0,0
RT-018397,0,0
RT-018398,1,0
RT-018399,0,0
RT-018400,1,0
RT-018401,1,0
RT-018402,0,1
RT-018403,0,0
RT-018404,0,0
RT-018405,0,0
