customer_id,churn_flag,churn_month,churn_reason
RT-013068,0,,unknown
RT-013069,0,,unknown
RT-013070,0,,unknown
RT-013071,0,,unknown
RT-013072,0,,unknown
RT-013073,0,,unknown
RT-013074,0,,unknown
RT-013075,0,,unknown
RT-013076,0,,unknown
RT-013077,0,,unknown
RT-013078,0,,unknown
RT-013079,0,,unknown
RT-013080,0,,unknown
RT-013081,0,,unknown
RT-013082,0,,unknown
RT-013083,0,,unknown
RT-013084,0,,unknown
RT-013085,0,,unknown
RT-013086,0,,unknown
RT-013087,0,,unknown
RT-013088,0,,unknown
RT-013089,0,,unknown
RT-013090,0,,unknown
RT-013091,0,,unknown
RT-013092,1,20.0,unknown
RT-013093,0,,unknown
RT-013094,0,,unknown
RT-013095,0,,unknown
RT-013096,0,,unknown
RT-013097,0,,unknown
RT-013098,0,,unknown
RT-013099,0,,unknown
RT-013100,0,,unknown
RT-013101,0,,unknown
RT-013102,0,,unknown
RT-013103,0,,unknown
RT-013104,0,,unknown
RT-013105,0,,unknown
RT-013106,0,,unknown
RT-013107,1,24.0,unknown
RT-013108,0,,unknown
RT-013109,0,,unknown
RT-013110,0,,unknown
RT-013111,0,,unknown
RT-013112,0,,unknown
RT-013113,0,,unknown
RT-013114,0,,unknown
RT-013115,0,,unknown
RT-013116,0,,unknown
RT-013117,0,,unknown
RT-013118,0,,unknown
RT-013119,0,,unknown
RT-013120,0,,unknown
RT-013121,0,,unknown
RT-013122,0,,unknown
RT-013123,0,,unknown
RT-013124,0,,unknown
RT-013125,0,,unknown
RT-013126,0,,unknown
RT-013127,0,,unknown
RT-013128,0,,unknown
RT-013129,0,,unknown
RT-013130,0,,unknown
RT-013131,0,,unknown
RT-013132,0,,unknown
RT-013133,1,19.0,unknown
RT-013134,0,,unknown
RT-013135,0,,unknown
RT-013136,1,24.0,tech_migration
RT-013137,0,,unknown
RT-013138,0,,unknown
RT-013139,0,,unknown
RT-013140,0,,unknown
RT-013141,0,,unknown
RT-013142,0,,unknown
RT-013143,0,,unknown
RT-013144,0,,unknown
RT-013145,0,,unknown
RT-013146,0,,unknown
RT-013147,0,,unknown
RT-013148,1,21.0,quality
RT-013149,0,,unknown
RT-013150,0,,unknown
RT-013151,0,,unknown
RT-013152,0,,unknown
RT-013153,0,,unknown
RT-013154,1,23.0,competitor
RT-013155,0,,unknown
RT-013156,0,,unknown
RT-013157,0,,unknown
RT-013158,0,,unknown
RT-013159,0,,unknown
RT-013160,0,,unknown
RT-013161,0,,unknown
RT-013162,0,,unknown
RT-013163,0,,unknown
RT-013164,0,,unknown
RT-013165,0,,unknown
RT-013166,0,,unknown
RT-013167,0,,unknown
RT-013168,0,,unknown
RT-013169,0,,unknown
RT-013170,0,,unknown
RT-013171,0,,unknown
RT-013172,0,,unknown
RT-013173,1,21.0,unknown
RT-013174,0,,unknown
RT-013175,0,,unknown
RT-013176,0,,unknown
RT-013177,1,24.0,price
RT-013178,0,,unknown
RT-013179,0,,unknown
RT-013180,0,,unknown
RT-013181,0,,unknown
RT-013182,1,22.0,tech_migration
RT-013183,0,,unknown
RT-013184,0,,unknown
RT-013185,0,,unknown
RT-013186,0,,unknown
RT-013187,0,,unknown
RT-013188,0,,unknown
RT-013189,0,,unknown
RT-013190,0,,unknown
RT-013191,0,,unknown
RT-013192,0,,unknown
RT-013193,0,,unknown
RT-013194,1,23.0,competitor
RT-013195,0,,unknown
RT-013196,0,,unknown
RT-013197,0,,unknown
RT-013198,0,,unknown
RT-013199,0,,unknown
RT-013200,0,,unknown
RT-013201,0,,unknown
RT-013202,0,,unknown
RT-013203,0,,unknown
RT-013204,0,,unknown
RT-013205,0,,unknown
RT-013206,0,,unknown
RT-013207,0,,unknown
RT-013208,0,,unknown
RT-013209,0,,unknown
RT-013210,0,,unknown
RT-013211,0,,unknown
RT-013212,0,,unknown
RT-013213,0,,unknown
RT-013214,0,,unknown
RT-013215,0,,unknown
RT-013216,0,,unknown
RT-013217,0,,unknown
RT-013218,0,,unknown
RT-013219,0,,unknown
RT-013220,1,23.0,price
RT-013221,0,,unknown
RT-013222,0,,unknown
RT-013223,1,24.0,tech_migration
RT-013224,0,,unknown
RT-013225,0,,unknown
RT-013226,0,,unknown
RT-013227,0,,unknown
RT-013228,0,,unknown
RT-013229,0,,unknown
RT-013230,0,,unknown
RT-013231,0,,unknown
RT-013232,0,,unknown
RT-013233,0,,unknown
RT-013234,1,23.0,tech_migration
RT-013235,0,,unknown
RT-013236,0,,unknown
RT-013237,0,,unknown
RT-013238,0,,unknown
RT-013239,0,,unknown
RT-013240,0,,unknown
RT-013241,0,,unknown
RT-013242,0,,unknown
RT-013243,0,,unknown
RT-013244,0,,unknown
RT-013245,0,,unknown
RT-013246,0,,unknown
RT-013247,0,,unknown
RT-013248,0,,unknown
RT-013249,1,24.0,competitor
RT-013250,0,,unknown
RT-013251,0,,unknown
RT-013252,0,,unknown
RT-013253,0,,unknown
RT-013254,0,,unknown
RT-013255,0,,unknown
RT-013256,0,,unknown
RT-013257,0,,unknown
RT-013258,0,,unknown
RT-013259,0,,unknown
RT-013260,0,,unknown
RT-013261,0,,unknown
RT-013262,0,,unknown
RT-013263,0,,unknown
RT-013264,0,,unknown
RT-013265,1,22.0,quality
RT-013266,0,,unknown
RT-013267,0,,unknown
RT-013268,0,,unknown
RT-013269,0,,unknown
RT-013270,0,,unknown
RT-013271,0,,unknown
RT-013272,0,,unknown
RT-013273,0,,unknown
RT-013274,0,,unknown
RT-013275,0,,unknown
RT-013276,0,,unknown
RT-013277,0,,unknown
RT-013278,0,,unknown
RT-013279,0,,unknown
RT-013280,0,,unknown
RT-013281,0,,unknown
RT-013282,0,,unknown
RT-013283,1,21.0,tech_migration
RT-013284,0,,unknown
RT-013285,1,23.0,tech_migration
RT-013286,0,,unknown
RT-013287,0,,unknown
RT-013288,0,,unknown
RT-013289,0,,unknown
RT-013290,1,23.0,tech_migration
RT-013291,0,,unknown
RT-013292,0,,unknown
RT-013293,0,,unknown
RT-013294,0,,unknown
RT-013295,0,,unknown
RT-013296,0,,unknown
RT-013297,0,,unknown
RT-013298,0,,unknown
RT-013299,1,22.0,quality
RT-013300,0,,unknown
RT-013301,0,,unknown
RT-013302,0,,unknown
RT-013303,0,,unknown
RT-013304,0,,unknown
RT-013305,1,21.0,tech_migration
RT-013306,0,,unknown
RT-013307,1,20.0,tech_migration
RT-013308,0,,unknown
RT-013309,0,,unknown
RT-013310,0,,unknown
RT-013311,0,,unknown
RT-013312,0,,unknown
RT-013313,0,,unknown
RT-013314,0,,unknown
RT-013315,0,,unknown
RT-013316,0,,unknown
RT-013317,0,,unknown
RT-013318,0,,unknown
RT-013319,0,,unknown
RT-013320,0,,unknown
RT-013321,0,,unknown
RT-013322,0,,unknown
RT-013323,1,20.0,tech_migration
RT-013324,0,,unknown
RT-013325,0,,unknown
RT-013326,0,,unknown
RT-013327,0,,unknown
RT-013328,0,,unknown
RT-013329,1,24.0,price
RT-013330,0,,unknown
RT-013331,1,24.0,price
RT-013332,0,,unknown
RT-013333,1,24.0,unknown
RT-013334,0,,unknown
RT-013335,0,,unknown
RT-013336,0,,unknown
RT-013337,0,,unknown
RT-013338,0,,unknown
RT-013339,0,,unknown
RT-013340,0,,unknown
RT-013341,0,,unknown
RT-013342,0,,unknown
RT-013343,0,,unknown
RT-013344,0,,unknown
RT-013345,0,,unknown
RT-013346,0,,unknown
RT-013347,0,,unknown
RT-013348,0,,unknown
RT-013349,0,,unknown
RT-013350,0,,unknown
RT-013351,0,,unknown
RT-013352,0,,unknown
RT-013353,0,,unknown
RT-013354,0,,unknown
RT-013355,0,,unknown
RT-013356,1,22.0,tech_migration
RT-013357,0,,unknown
RT-013358,0,,unknown
RT-013359,0,,unknown
RT-013360,0,,unknown
RT-013361,0,,unknown
RT-013362,0,,unknown
RT-013363,0,,unknown
RT-013364,0,,unknown
RT-013365,0,,unknown
RT-013366,0,,unknown
RT-013367,0,,unknown
RT-013368,0,,unknown
RT-013369,0,,unknown
RT-013370,0,,unknown
RT-013371,0,,unknown
RT-013372,0,,unknown
RT-013373,0,,unknown
RT-013374,0,,unknown
RT-013375,0,,unknown
RT-013376,0,,unknown
RT-013377,0,,unknown
RT-013378,0,,unknown
RT-013379,0,,unknown
RT-013380,0,,unknown
RT-013381,0,,unknown
RT-013382,0,,unknown
RT-013383,0,,unknown
RT-013384,0,,unknown
RT-013385,0,,unknown
RT-013386,0,,unknown
RT-013387,0,,unknown
RT-013388,0,,unknown
RT-013389,0,,unknown
RT-013390,0,,unknown
RT-013391,0,,unknown
RT-013392,1,21.0,price
RT-013393,0,,unknown
RT-013394,0,,unknown
RT-013395,0,,unknown
RT-013396,0,,unknown
RT-013397,1,21.0,price
RT-013398,0,,unknown
RT-013399,0,,unknown
RT-013400,0,,unknown
RT-013401,1,24.0,price
RT-013402,0,,unknown
RT-013403,0,,unknown
RT-013404,0,,unknown
RT-013405,0,,unknown
RT-013406,0,,unknown
RT-013407,0,,unknown
RT-013408,0,,unknown
RT-013409,0,,unknown
RT-013410,0,,unknown
RT-013411,0,,unknown
RT-013412,0,,unknown
RT-013413,0,,unknown
RT-013414,0,,unknown
RT-013415,0,,unknown
RT-013416,0,,unknown
RT-013417,0,,unknown
RT-013418,0,,unknown
RT-013419,0,,unknown
RT-013420,0,,unknown
RT-013421,0,,unknown
RT-013422,0,,unknown
RT-013423,0,,unknown
RT-013424,0,,unknown
RT-013425,0,,unknown
RT-013426,0,,unknown
RT-013427,0,,unknown
RT-013428,0,,unknown
RT-013429,0,,unknown
RT-013430,1,24.0,tech_migration
RT-013431,0,,unknown
RT-013432,0,,unknown
RT-013433,0,,unknown
RT-013434,0,,unknown
RT-013435,0,,unknown
RT-013436,0,,unknown
RT-013437,0,,unknown
RT-013438,0,,unknown
RT-013439,0,,unknown
RT-013440,0,,unknown
RT-013441,1,19.0,tech_migration
RT-013442,0,,unknown
RT-013443,0,,unknown
RT-013444,1,19.0,quality
RT-013445,0,,unknown
RT-013446,0,,unknown
RT-013447,0,,unknown
RT-013448,0,,unknown
RT-013449,0,,unknown
RT-013450,0,,unknown
RT-013451,0,,unknown
RT-013452,0,,unknown
RT-013453,0,,unknown
RT-013454,0,,unknown
RT-013455,0,,unknown
RT-013456,0,,unknown
RT-013457,1,24.0,unknown
RT-013458,0,,unknown
RT-013459,0,,unknown
RT-013460,0,,unknown
RT-013461,0,,unknown
RT-013462,0,,unknown
RT-013463,0,,unknown
RT-013464,0,,unknown
RT-013465,0,,unknown
RT-013466,1,23.0,competitor
RT-013467,0,,unknown
RT-013468,0,,unknown
RT-013469,0,,unknown
RT-013470,0,,unknown
RT-013471,0,,unknown
RT-013472,0,,unknown
RT-013473,0,,unknown
RT-013474,0,,unknown
RT-013475,0,,unknown
RT-013476,0,,unknown
RT-013477,0,,unknown
RT-013478,0,,unknown
RT-013479,0,,unknown
RT-013480,1,21.0,tech_migration
RT-013481,0,,unknown
RT-013482,0,,unknown
RT-013483,1,23.0,competitor
RT-013484,0,,unknown
RT-013485,0,,unknown
RT-013486,0,,unknown
RT-013487,0,,unknown
RT-013488,0,,unknown
RT-013489,0,,unknown
RT-013490,1,23.0,tech_migration
RT-013491,0,,unknown
RT-013492,0,,unknown
RT-013493,0,,unknown
RT-013494,0,,unknown
RT-013495,1,20.0,unknown
RT-013496,0,,unknown
RT-013497,0,,unknown
RT-013498,0,,unknown
RT-013499,1,23.0,quality
RT-013500,0,,unknown
RT-013501,1,23.0,quality
RT-013502,0,,unknown
RT-013503,0,,unknown
RT-013504,0,,unknown
RT-013505,0,,unknown
RT-013506,0,,unknown
RT-013507,0,,unknown
RT-013508,0,,unknown
RT-013509,0,,unknown
RT-013510,0,,unknown
RT-013511,0,,unknown
RT-013512,0,,unknown
RT-013513,0,,unknown
RT-013514,1,24.0,price
RT-013515,0,,unknown
RT-013516,0,,unknown
RT-013517,0,,unknown
RT-013518,0,,unknown
RT-013519,0,,unknown
RT-013520,0,,unknown
RT-013521,0,,unknown
RT-013522,0,,unknown
RT-013523,0,,unknown
RT-013524,0,,unknown
RT-013525,0,,unknown
RT-013526,0,,unknown
RT-013527,0,,unknown
RT-013528,0,,unknown
RT-013529,0,,unknown
RT-013530,1,19.0,tech_migration
RT-013531,1,24.0,unknown
RT-013532,0,,unknown
RT-013533,0,,unknown
RT-013534,0,,unknown
RT-013535,0,,unknown
RT-013536,0,,unknown
RT-013537,0,,unknown
RT-013538,1,21.0,quality
RT-013539,0,,unknown
RT-013540,0,,unknown
RT-013541,0,,unknown
RT-013542,0,,unknown
RT-013543,0,,unknown
RT-013544,0,,unknown
RT-013545,0,,unknown
RT-013546,0,,unknown
RT-013547,0,,unknown
RT-013548,0,,unknown
RT-013549,0,,unknown
RT-013550,0,,unknown
RT-013551,0,,unknown
RT-013552,0,,unknown
RT-013553,0,,unknown
RT-013554,0,,unknown
RT-013555,0,,unknown
RT-013556,0,,unknown
RT-013557,0,,unknown
RT-013558,0,,unknown
RT-013559,0,,unknown
RT-013560,0,,unknown
RT-013561,0,,unknown
RT-013562,0,,unknown
RT-013563,0,,unknown
RT-013564,0,,unknown
RT-013565,0,,unknown
RT-013566,0,,unknown
RT-013567,0,,unknown
RT-013568,0,,unknown
RT-013569,1,22.0,unknown
RT-013570,0,,unknown
RT-013571,0,,unknown
RT-013572,0,,unknown
RT-013573,0,,unknown
RT-013574,0,,unknown
RT-013575,0,,unknown
RT-013576,0,,unknown
RT-013577,1,21.0,price
RT-013578,0,,unknown
RT-013579,0,,unknown
RT-013580,0,,unknown
RT-013581,0,,unknown
RT-013582,0,,unknown
RT-013583,0,,unknown
RT-013584,0,,unknown
RT-013585,1,22.0,unknown
RT-013586,0,,unknown
RT-013587,0,,unknown
RT-013588,0,,unknown
RT-013589,0,,unknown
RT-013590,0,,unknown
RT-013591,0,,unknown
RT-013592,0,,unknown
RT-013593,0,,unknown
RT-013594,1,24.0,quality
RT-013595,0,,unknown
RT-013596,0,,unknown
RT-013597,0,,unknown
RT-013598,0,,unknown
RT-013599,0,,unknown
RT-013600,0,,unknown
RT-013601,0,,unknown
RT-013602,0,,unknown
RT-013603,0,,unknown
RT-013604,0,,unknown
RT-013605,0,,unknown
RT-013606,0,,unknown
RT-013607,0,,unknown
RT-013608,0,,unknown
RT-013609,0,,unknown
RT-013610,0,,unknown
RT-013611,0,,unknown
RT-013612,0,,unknown
RT-013613,0,,unknown
RT-013614,0,,unknown
RT-013615,0,,unknown
RT-013616,0,,unknown
RT-013617,1,24.0,unknown
RT-013618,0,,unknown
RT-013619,0,,unknown
RT-013620,0,,unknown
RT-013621,0,,unknown
RT-013622,0,,unknown
RT-013623,0,,unknown
RT-013624,0,,unknown
RT-013625,0,,unknown
RT-013626,0,,unknown
RT-013627,0,,unknown
RT-013628,0,,unknown
RT-013629,0,,unknown
RT-013630,0,,unknown
RT-013631,0,,unknown
RT-013632,0,,unknown
RT-013633,0,,unknown
RT-013634,0,,unknown
RT-013635,0,,unknown
RT-013636,0,,unknown
RT-013637,0,,unknown
RT-013638,0,,unknown
RT-013639,0,,unknown
RT-013640,0,,unknown
RT-013641,0,,unknown
RT-013642,0,,unknown
RT-013643,0,,unknown
RT-013644,0,,unknown
RT-013645,0,,unknown
RT-013646,0,,unknown
RT-013647,1,20.0,competitor
RT-013648,0,,unknown
RT-013649,0,,unknown
RT-013650,0,,unknown
RT-013651,0,,unknown
RT-013652,0,,unknown
RT-013653,0,,unknown
RT-013654,1,24.0,price
RT-013655,0,,unknown
RT-013656,0,,unknown
RT-013657,0,,unknown
RT-013658,1,24.0,unknown
RT-013659,0,,unknown
RT-013660,0,,unknown
RT-013661,0,,unknown
RT-013662,0,,unknown
RT-013663,1,19.0,tech_migration
RT-013664,0,,unknown
RT-013665,0,,unknown
RT-013666,0,,unknown
RT-013667,0,,unknown
RT-013668,0,,unknown
RT-013669,0,,unknown
RT-013670,0,,unknown
RT-013671,0,,unknown
RT-013672,0,,unknown
RT-013673,0,,unknown
RT-013674,0,,unknown
RT-013675,0,,unknown
RT-013676,1,21.0,tech_migration
RT-013677,0,,unknown
RT-013678,0,,unknown
RT-013679,0,,unknown
RT-013680,0,,unknown
RT-013681,0,,unknown
RT-013682,0,,unknown
RT-013683,0,,unknown
RT-013684,0,,unknown
RT-013685,0,,unknown
RT-013686,1,19.0,competitor
RT-013687,0,,unknown
RT-013688,0,,unknown
RT-013689,0,,unknown
RT-013690,0,,unknown
RT-013691,0,,unknown
RT-013692,0,,unknown
RT-013693,0,,unknown
RT-013694,0,,unknown
RT-013695,0,,unknown
RT-013696,0,,unknown
RT-013697,0,,unknown
RT-013698,0,,unknown
RT-013699,0,,unknown
RT-013700,0,,unknown
RT-013701,0,,unknown
RT-013702,0,,unknown
RT-013703,0,,unknown
RT-013704,0,,unknown
RT-013705,0,,unknown
RT-013706,0,,unknown
RT-013707,0,,unknown
RT-013708,0,,unknown
RT-013709,0,,unknown
RT-013710,0,,unknown
RT-013711,0,,unknown
RT-013712,1,21.0,unknown
RT-013713,0,,unknown
RT-013714,0,,unknown
RT-013715,0,,unknown
RT-013716,0,,unknown
RT-013717,0,,unknown
RT-013718,0,,unknown
RT-013719,0,,unknown
RT-013720,0,,unknown
RT-013721,0,,unknown
RT-013722,0,,unknown
RT-013723,0,,unknown
RT-013724,1,24.0,tech_migration
RT-013725,0,,unknown
RT-013726,0,,unknown
RT-013727,0,,unknown
RT-013728,0,,unknown
RT-013729,0,,unknown
RT-013730,0,,unknown
RT-013731,0,,unknown
RT-013732,0,,unknown
RT-013733,0,,unknown
RT-013734,0,,unknown
RT-013735,0,,unknown
RT-013736,0,,unknown
RT-013737,0,,unknown
RT-013738,0,,unknown
RT-013739,0,,unknown
RT-013740,0,,unknown
RT-013741,0,,unknown
RT-013742,0,,unknown
RT-013743,0,,unknown
RT-013744,0,,unknown
RT-013745,0,,unknown
RT-013746,0,,unknown
RT-013747,0,,unknown
RT-013748,0,,unknown
RT-013749,0,,unknown
RT-013750,0,,unknown
RT-013751,0,,unknown
RT-013752,0,,unknown
RT-013753,0,,unknown
RT-013754,1,19.0,price
RT-013755,0,,unknown
RT-013756,0,,unknown
RT-013757,0,,unknown
RT-013758,0,,unknown
RT-013759,0,,unknown
RT-013760,0,,unknown
RT-013761,0,,unknown
RT-013762,0,,unknown
RT-013763,0,,unknown
RT-013764,0,,unknown
RT-013765,0,,unknown
RT-013766,0,,unknown
RT-013767,0,,unknown
RT-013768,0,,unknown
RT-013769,0,,unknown
RT-013770,0,,unknown
RT-013771,0,,unknown
RT-013772,0,,unknown
RT-013773,0,,unknown
RT-013774,0,,unknown
RT-013775,0,,unknown
RT-013776,0,,unknown
RT-013777,0,,unknown
RT-013778,0,,unknown
RT-013779,0,,unknown
RT-013780,0,,unknown
RT-013781,0,,unknown
RT-013782,0,,unknown
RT-013783,1,24.0,tech_migration
RT-013784,0,,unknown
RT-013785,1,19.0,unknown
RT-013786,0,,unknown
RT-013787,0,,unknown
RT-013788,0,,unknown
RT-013789,0,,unknown
RT-013790,0,,unknown
RT-013791,0,,unknown
RT-013792,0,,unknown
RT-013793,0,,unknown
RT-013794,0,,unknown
RT-013795,0,,unknown
RT-013796,0,,unknown
RT-013797,0,,unknown
RT-013798,0,,unknown
RT-013799,0,,unknown
RT-013800,0,,unknown
RT-013801,0,,unknown
RT-013802,1,24.0,quality
RT-013803,1,21.0,quality
RT-013804,0,,unknown
RT-013805,0,,unknown
RT-013806,0,,unknown
RT-013807,0,,unknown
RT-013808,0,,unknown
RT-013809,1,20.0,price
RT-013810,0,,unknown
RT-013811,0,,unknown
RT-013812,0,,unknown
RT-013813,0,,unknown
RT-013814,1,20.0,competitor
RT-013815,0,,unknown
RT-013816,0,,unknown
RT-013817,0,,unknown
RT-013818,0,,unknown
RT-013819,0,,unknown
RT-013820,0,,unknown
RT-013821,0,,unknown
RT-013822,0,,unknown
RT-013823,0,,unknown
RT-013824,0,,unknown
RT-013825,0,,unknown
RT-013826,0,,unknown
RT-013827,0,,unknown
RT-013828,0,,unknown
RT-013829,0,,unknown
RT-013830,0,,unknown
RT-013831,0,,unknown
RT-013832,1,24.0,competitor
RT-013833,0,,unknown
RT-013834,0,,unknown
RT-013835,0,,unknown
RT-013836,0,,unknown
RT-013837,0,,unknown
RT-013838,0,,unknown
RT-013839,0,,unknown
RT-013840,0,,unknown
RT-013841,0,,unknown
RT-013842,0,,unknown
RT-013843,0,,unknown
RT-013844,0,,unknown
RT-013845,0,,unknown
RT-013846,0,,unknown
RT-013847,0,,unknown
RT-013848,0,,unknown
RT-013849,0,,unknown
RT-013850,0,,unknown
RT-013851,0,,unknown
RT-013852,0,,unknown
RT-013853,0,,unknown
RT-013854,0,,unknown
RT-013855,0,,unknown
RT-013856,0,,unknown
RT-013857,0,,unknown
RT-013858,0,,unknown
RT-013859,0,,unknown
RT-013860,0,,unknown
RT-013861,0,,unknown
RT-013862,0,,unknown
RT-013863,0,,unknown
RT-013864,0,,unknown
RT-013865,0,,unknown
RT-013866,0,,unknown
RT-013867,0,,unknown
RT-013868,0,,unknown
RT-013869,0,,unknown
RT-013870,0,,unknown
RT-013871,0,,unknown
RT-013872,0,,unknown
RT-013873,1,24.0,price
RT-013874,0,,unknown
RT-013875,0,,unknown
RT-013876,0,,unknown
RT-013877,0,,unknown
RT-013878,0,,unknown
RT-013879,0,,unknown
RT-013880,0,,unknown
RT-013881,0,,unknown
RT-013882,0,,unknown
RT-013883,0,,unknown
RT-013884,1,21.0,unknown
RT-013885,0,,unknown
RT-013886,0,,unknown
RT-013887,0,,unknown
RT-013888,0,,unknown
RT-013889,0,,unknown
RT-013890,0,,unknown
RT-013891,0,,unknown
RT-013892,0,,unknown
RT-013893,0,,unknown
RT-013894,0,,unknown
RT-013895,0,,unknown
RT-013896,0,,unknown
RT-013897,0,,unknown
RT-013898,0,,unknown
RT-013899,0,,unknown
RT-013900,0,,unknown
RT-013901,0,,unknown
RT-013902,0,,unknown
RT-013903,0,,unknown
RT-013904,0,,unknown
RT-013905,1,20.0,unknown
RT-013906,0,,unknown
RT-013907,0,,unknown
RT-013908,0,,unknown
RT-013909,1,24.0,unknown
RT-013910,0,,unknown
RT-013911,0,,unknown
RT-013912,0,,unknown
RT-013913,0,,unknown
RT-013914,0,,unknown
RT-013915,0,,unknown
RT-013916,0,,unknown
RT-013917,0,,unknown
RT-013918,0,,unknown
RT-013919,0,,unknown
RT-013920,0,,unknown
RT-013921,0,,unknown
RT-013922,0,,unknown
RT-013923,0,,unknown
RT-013924,0,,unknown
RT-013925,0,,unknown
RT-013926,0,,unknown
RT-013927,0,,unknown
RT-013928,0,,unknown
RT-013929,0,,unknown
RT-013930,0,,unknown
RT-013931,0,,unknown
RT-013932,0,,unknown
RT-013933,0,,unknown
RT-013934,1,24.0,price
RT-013935,1,21.0,tech_migration
RT-013936,0,,unknown
RT-013937,0,,unknown
RT-013938,0,,unknown
RT-013939,0,,unknown
RT-013940,1,23.0,unknown
RT-013941,0,,unknown
RT-013942,1,21.0,quality
RT-013943,0,,unknown
RT-013944,0,,unknown
RT-013945,0,,unknown
RT-013946,0,,unknown
RT-013947,1,20.0,unknown
RT-013948,0,,unknown
RT-013949,0,,unknown
RT-013950,0,,unknown
RT-013951,0,,unknown
RT-013952,0,,unknown
RT-013953,0,,unknown
RT-013954,0,,unknown
RT-013955,0,,unknown
RT-013956,1,21.0,tech_migration
RT-013957,0,,unknown
RT-013958,0,,unknown
RT-013959,0,,unknown
RT-013960,0,,unknown
RT-013961,0,,unknown
RT-013962,0,,unknown
RT-013963,0,,unknown
RT-013964,0,,unknown
RT-013965,0,,unknown
RT-013966,0,,unknown
RT-013967,0,,unknown
RT-013968,0,,unknown
RT-013969,0,,unknown
RT-013970,0,,unknown
RT-013971,0,,unknown
RT-013972,0,,unknown
RT-013973,0,,unknown
RT-013974,0,,unknown
RT-013975,0,,unknown
RT-013976,0,,unknown
RT-013977,0,,unknown
RT-013978,0,,unknown
RT-013979,0,,unknown
RT-013980,0,,unknown
RT-013981,0,,unknown
RT-013982,0,,unknown
RT-013983,0,,unknown
RT-013984,0,,unknown
RT-013985,0,,unknown
RT-013986,0,,unknown
RT-013987,1,19.0,competitor
RT-013988,0,,unknown
RT-013989,0,,unknown
RT-013990,0,,unknown
RT-013991,0,,unknown
RT-013992,0,,unknown
RT-013993,0,,unknown
RT-013994,0,,unknown
RT-013995,0,,unknown
RT-013996,0,,unknown
RT-013997,0,,unknown
RT-013998,0,,unknown
RT-013999,0,,unknown
RT-014000,1,19.0,unknown
RT-014001,0,,unknown
RT-014002,0,,unknown
RT-014003,0,,unknown
RT-014004,0,,unknown
RT-014005,0,,unknown
RT-014006,0,,unknown
RT-014007,0,,unknown
RT-014008,1,19.0,tech_migration
RT-014009,0,,unknown
RT-014010,0,,unknown
RT-014011,0,,unknown
RT-014012,0,,unknown
RT-014013,0,,unknown
RT-014014,0,,unknown
RT-014015,0,,unknown
RT-014016,0,,unknown
RT-014017,0,,unknown
RT-014018,0,,unknown
RT-014019,0,,unknown
RT-014020,0,,unknown
RT-014021,0,,unknown
RT-014022,0,,unknown
RT-014023,0,,unknown
RT-014024,0,,unknown
RT-014025,0,,unknown
RT-014026,0,,unknown
RT-014027,1,24.0,unknown
RT-014028,0,,unknown
RT-014029,0,,unknown
RT-014030,0,,unknown
RT-014031,0,,unknown
RT-014032,0,,unknown
RT-014033,0,,unknown
RT-014034,0,,unknown
RT-014035,0,,unknown
RT-014036,0,,unknown
RT-014037,0,,unknown
RT-014038,0,,unknown
RT-014039,0,,unknown
RT-014040,0,,unknown
RT-014041,0,,unknown
RT-014042,0,,unknown
RT-014043,0,,unknown
RT-014044,0,,unknown
RT-014045,0,,unknown
RT-014046,0,,unknown
RT-014047,0,,unknown
RT-014048,0,,unknown
RT-014049,0,,unknown
RT-014050,0,,unknown
RT-014051,0,,unknown
RT-014052,0,,unknown
RT-014053,0,,unknown
RT-014054,0,,unknown
RT-014055,0,,unknown
RT-014056,0,,unknown
RT-014057,0,,unknown
RT-014058,0,,unknown
RT-014059,0,,unknown
RT-014060,0,,unknown
RT-014061,1,24.0,quality
RT-014062,0,,unknown
RT-014063,0,,unknown
RT-014064,0,,unknown
RT-014065,0,,unknown
RT-014066,0,,unknown
RT-014067,0,,unknown
RT-014068,0,,unknown
RT-014069,0,,unknown
RT-014070,0,,unknown
RT-014071,0,,unknown
RT-014072,0,,unknown
RT-014073,0,,unknown
RT-014074,0,,unknown
RT-014075,0,,unknown
RT-014076,0,,unknown
RT-014077,0,,unknown
RT-014078,0,,unknown
RT-014079,0,,unknown
RT-014080,0,,unknown
RT-014081,1,19.0,competitor
RT-014082,0,,unknown
RT-014083,0,,unknown
RT-014084,0,,unknown
RT-014085,0,,unknown
RT-014086,0,,unknown
RT-014087,0,,unknown
RT-014088,0,,unknown
RT-014089,0,,unknown
RT-014090,0,,unknown
RT-014091,0,,unknown
RT-014092,0,,unknown
RT-014093,0,,unknown
RT-014094,0,,unknown
RT-014095,1,24.0,quality
RT-014096,0,,unknown
RT-014097,0,,unknown
RT-014098,1,24.0,quality
RT-014099,0,,unknown
RT-014100,0,,unknown
RT-014101,0,,unknown
RT-014102,0,,unknown
RT-014103,0,,unknown
RT-014104,0,,unknown
RT-014105,1,23.0,unknown
RT-014106,0,,unknown
RT-014107,1,24.0,tech_migration
RT-014108,0,,unknown
RT-014109,0,,unknown
RT-014110,0,,unknown
RT-014111,0,,unknown
RT-014112,0,,unknown
RT-014113,0,,unknown
RT-014114,0,,unknown
RT-014115,0,,unknown
RT-014116,1,24.0,price
RT-014117,0,,unknown
RT-014118,0,,unknown
RT-014119,0,,unknown
RT-014120,0,,unknown
RT-014121,0,,unknown
RT-014122,0,,unknown
