customer_id,business_line,region,competition_index,tenure_months,contract_type,payment_method,tech_type,n_products,has_mobile,has_broadband,has_iptv,has_pbx,days_to_contract_end,churn_flag,churn_month,usage_mean_6m,usage_last3m,usage_prior3m,tickets_6m,unresolved_6m,tickets_12m,bill_mean_6m,bill_std_6m,bill_last,bill_first,late_payments_6m,outage_mean_6m,promo_months,usage_decline_3m,bill_increase_pct
RT-014019,mobile,Volga,0.157,8,two_year,auto,n/a,3,True,True,False,False,490,0,,41.614444444444445,32.056666666666665,55.48333333333333,2,0,4,513.5666666666667,96.80550008681752,659.44,527.86,1,1.7349999999999999,2,0.42222889756683685,0.24927063994240906
RT-014020,iptv,Southern,0.443,7,monthly,auto,n/a,3,False,True,True,False,30,0,,65.94777777777777,25.623333333333335,55.85999999999999,2,0,2,401.50611111111107,87.16176935404711,243.35,549.06,0,1.63125,1,0.5412937104666427,-0.5
RT-014021,broadband,Volga,0.295,13,two_year,invoice,fiber,4,False,True,False,False,340,0,,69.3338888888889,61.60333333333333,70.89666666666666,2,1,4,487.3766666666667,103.184628700209,633.2,587.07,0,1.7723529411764705,2,0.1310827965583713,0.07857666036418143
RT-014022,mobile,Moscow,0.777,63,monthly,invoice,n/a,3,True,False,False,False,30,0,,48.541111111111114,38.06,31.406666666666666,0,0,3,460.7705555555556,87.03076585642317,443.08,461.34,0,1.7993333333333335,2,0.0,-0.039580352885073895
RT-014023,broadband,Siberia,0.434,13,annual,auto,fiber,3,False,True,True,False,340,0,,53.458888888888886,43.45333333333334,58.96,3,0,7,430.3588888888889,106.88465624152646,430.08,531.67,0,2.0811111111111114,6,0.26300316598824053,-0.19107717192995652
RT-014024,mobile,Central,0.197,14,annual,auto,n/a,2,True,False,False,False,310,0,,69.00833333333334,62.96333333333333,89.79333333333334,1,0,3,557.42,105.69558970152414,511.66,591.96,0,1.6633333333333333,0,0.29879723810230907,-0.1356510575038854
RT-014025,broadband,Central,0.755,38,monthly,card,fiber,2,False,True,False,False,30,0,,36.38055555555556,50.00666666666667,32.38666666666666,2,0,3,269.51722222222224,70.68087767070139,137.83,306.22,3,1.9364705882352942,2,0.0,-0.5
RT-014026,mobile,North-West,0.163,34,annual,invoice,n/a,3,True,True,True,False,75,0,,41.51277777777778,37.98,50.620000000000005,0,0,6,454.63111111111107,111.41294031341711,357.08,444.19,0,1.1861111111111111,0,0.24970367443698155,-0.19610977284495376
RT-014027,mobile,Southern,0.627,66,monthly,auto,n/a,3,True,True,False,False,30,1,24.0,57.519999999999996,33.27,52.29333333333333,0,0,2,472.2744444444445,79.839685342288,503.19,496.85,1,2.028125,2,0.36378123406425283,0.012760390459897302
RT-014028,broadband,Siberia,0.677,13,monthly,auto,fiber,4,False,True,True,True,30,0,,64.3338888888889,64.89333333333333,59.45666666666667,2,0,2,490.9283333333334,110.10617786001464,423.08,477.88,0,1.3653333333333333,2,0.0,-0.11467313970034321
RT-014029,broadband,Far-East,0.423,73,monthly,card,fiber,1,False,True,False,False,30,0,,40.85277777777778,23.623333333333335,35.28333333333333,1,0,5,367.82500000000005,97.57067219984401,454.69,536.41,2,2.2625,1,0.33046764289088326,-0.15234615312913624
RT-014030,broadband,Southern,0.662,55,two_year,auto,xdsl,2,False,True,False,False,540,0,,62.29944444444444,54.28333333333334,58.68666666666667,0,0,2,503.1427777777778,145.59561680561177,587.19,295.78,0,1.1811764705882355,2,0.07503123935022143,0.9852255054432352
RT-014031,mobile,North-West,0.474,59,monthly,auto,n/a,2,True,False,False,False,30,0,,54.03277777777778,59.306666666666665,51.086666666666666,1,0,1,468.93222222222226,110.22659434389504,525.48,388.01,2,1.218235294117647,2,0.0,0.35429499239710327
RT-014032,broadband,North-Caucasus,0.747,37,two_year,invoice,fiber,3,True,True,True,False,350,0,,52.43055555555556,44.083333333333336,60.589999999999996,0,0,0,505.97833333333335,102.3511838633794,592.98,548.95,0,1.4094444444444445,0,0.27243219453155076,0.08020766918662896
RT-014033,mobile,Volga,0.262,23,annual,auto,n/a,3,True,True,False,False,40,0,,40.910555555555554,47.21666666666667,41.88666666666666,2,0,4,417.56166666666667,94.78134944671962,496.54,638.23,0,1.3952941176470588,2,0.0,-0.2220046064898234
RT-014034,mobile,Saint-Petersburg,0.816,39,monthly,card,n/a,2,True,True,False,False,30,0,,53.291666666666664,55.01333333333334,58.88999999999999,1,0,5,533.0205555555555,97.28416608195518,407.59,544.5,0,1.7052941176470586,2,0.06582894662364835,-0.2514416896235078
RT-014035,broadband,Far-East,0.412,33,monthly,auto,xdsl,3,False,True,True,False,30,0,,44.388333333333335,36.02333333333333,26.99,2,0,2,356.0005555555556,125.30744583633546,320.12,350.04,0,1.607222222222222,2,0.0,-0.08547594560621648
RT-014036,broadband,North-Caucasus,0.267,19,two_year,card,fiber,1,False,True,False,False,160,0,,44.471111111111114,46.873333333333335,29.883333333333336,1,0,1,334.355,77.36890675428302,315.34,285.51,1,1.954,4,0.0,0.1044797029876361
RT-014037,iptv,Central,0.444,36,monthly,card,n/a,2,False,False,True,False,30,0,,46.99777777777778,48.31333333333333,38.60333333333333,1,0,5,343.7116666666667,80.49764141594095,368.6,280.26,0,1.9276470588235293,1,0.0,0.3152073075001785
RT-014038,mobile,Central,0.723,11,annual,card,n/a,4,True,False,True,False,35,0,,51.57611111111111,38.803333333333335,47.586666666666666,3,1,7,518.0144444444445,117.72942573956315,598.75,589.36,1,1.4577777777777776,5,0.1845755113477164,0.01593253698927648
RT-014039,iptv,North-West,0.511,56,annual,auto,n/a,2,False,False,True,False,145,0,,75.2911111111111,90.71666666666665,77.38666666666667,0,0,3,401.04833333333335,76.7806500018454,431.46,508.74,1,1.8985714285714284,3,0.0,-0.1519047057436019
RT-014040,mobile,North-West,0.61,30,annual,card,n/a,1,True,False,False,False,195,0,,46.91444444444445,32.37,40.11333333333334,2,0,3,585.3444444444444,102.1811454475204,677.2,591.62,0,1.4755555555555555,0,0.1930363968755195,0.14465366282411013
RT-014041,broadband,Saint-Petersburg,0.756,4,annual,card,fiber,2,False,True,False,False,245,0,,46.24777777777778,49.38999999999999,38.199999999999996,1,0,5,413.34444444444443,114.27284697405395,291.8,254.77,1,1.9449999999999998,4,0.0,0.1453467833732386
RT-014042,iptv,Moscow,0.609,13,two_year,auto,n/a,1,False,False,True,False,340,0,,71.84444444444445,67.56666666666666,102.95333333333333,1,1,2,369.37,64.13795976138421,418.54,385.41,0,2.126470588235294,5,0.34371559930065404,0.08596040580161385
RT-014043,broadband,Saint-Petersburg,0.534,20,monthly,auto,fiber,3,True,True,False,False,30,0,,61.35666666666667,73.14,31.919999999999998,1,0,4,586.1927777777778,133.6077599809389,350.36,630.76,1,1.28,1,0.0,-0.44454309087450056
RT-014044,iptv,Central,0.743,20,monthly,card,n/a,2,False,True,True,False,30,0,,49.19444444444444,37.47666666666667,50.776666666666664,3,0,5,389.94777777777773,69.1946919551727,322.25,428.03,1,2.2747058823529414,3,0.26193133328956864,-0.24713221035908695
RT-014045,iptv,Saint-Petersburg,0.659,44,monthly,card,n/a,2,False,True,True,False,30,0,,55.63111111111111,41.053333333333335,54.51666666666667,1,0,4,461.3822222222222,105.84082463528485,400.89,481.29,0,1.5805882352941176,3,0.2469581167838582,-0.1670510503023126
RT-014046,mobile,Saint-Petersburg,0.285,25,two_year,card,n/a,2,True,False,False,False,710,0,,66.81555555555556,63.080000000000005,60.96333333333333,3,0,4,715.598888888889,136.1353610928082,721.41,793.14,1,1.58,0,0.0,-0.09043800590059765
RT-014047,fixed_voice,North-Caucasus,0.585,13,monthly,card,xdsl,4,True,False,False,False,30,0,,54.99444444444444,39.913333333333334,68.13666666666667,1,0,3,292.7611111111111,73.65082587204294,247.99,414.74,0,2.2911111111111113,3,0.41421652561029304,-0.40205912137724836
RT-014048,fixed_voice,Central,0.515,22,annual,card,fiber,4,True,True,True,True,70,0,,54.861666666666665,32.49666666666666,55.723333333333336,1,1,8,266.6672222222222,69.41865241845862,251.75,204.7,0,1.3183333333333334,1,0.41682119997607237,0.22984855886663416
RT-014049,mobile,Far-East,0.585,54,monthly,card,n/a,3,True,True,True,False,30,0,,34.33444444444444,32.03333333333333,27.120000000000005,1,0,3,399.56388888888887,82.8714184135235,347.62,416.58,1,1.6225,0,0.0,-0.16553843199385468
RT-014050,mobile,Southern,0.679,30,monthly,card,n/a,3,True,False,True,False,30,0,,40.83222222222222,31.106666666666666,50.74333333333333,3,0,9,507.3405555555556,107.2470803920292,556.07,592.64,1,2.083125,2,0.38698022728765685,-0.0617069384449243
RT-014051,mobile,Volga,0.713,18,annual,auto,n/a,1,True,False,False,False,190,0,,36.35166666666667,26.123333333333335,34.04333333333333,5,1,5,352.0444444444445,85.77562654097454,438.69,339.65,0,1.7066666666666666,4,0.23264466855967872,0.291594288237892
RT-014052,iptv,Siberia,0.911,17,monthly,card,n/a,2,False,True,True,False,30,0,,33.867222222222225,37.15333333333333,42.11666666666667,2,0,4,241.80166666666668,59.531951999103214,195.38,241.8,0,1.53,2,0.1178472497032055,-0.1919768403639372
RT-014053,fixed_voice,Moscow,0.643,8,annual,auto,fiber,2,False,True,False,False,125,0,,76.83222222222223,76.65666666666667,78.46666666666667,0,0,7,264.63,55.491590035841305,185.1,348.67,1,2.5959999999999996,2,0.023067119796091787,-0.4691255341727135
RT-014054,iptv,Siberia,0.634,36,annual,auto,n/a,2,False,False,True,False,15,0,,49.300555555555555,55.00666666666667,37.99666666666667,2,0,8,350.145,72.7665480067835,353.52,401.79,1,1.63,1,0.0,-0.1201373852012246
RT-014055,mobile,Volga,0.277,15,annual,invoice,n/a,1,True,False,False,False,280,0,,43.05222222222222,31.389999999999997,43.953333333333326,0,0,2,406.96555555555557,81.36919363741177,368.18,490.75,0,1.685294117647059,2,0.2858334597300166,-0.24976057055527254
RT-014056,mobile,Far-East,0.264,23,annual,invoice,n/a,2,True,False,False,False,40,0,,45.59777777777778,37.70666666666667,48.586666666666666,1,0,3,597.0216666666666,140.1393091870078,534.64,745.24,1,1.5622222222222222,3,0.22392974753018652,-0.2825935269175031
RT-014057,mobile,North-Caucasus,0.654,1,annual,card,n/a,4,True,True,False,True,335,0,,58.88722222222222,42.40333333333333,60.44,3,0,3,545.8372222222222,135.63547266394303,546.32,682.14,1,2.111764705882353,3,0.2984226781380984,-0.19910868736622972
RT-014058,mobile,Siberia,0.607,21,monthly,auto,n/a,4,True,True,False,False,30,0,,58.14777777777778,52.11000000000001,49.9,0,0,0,566.6883333333333,128.6227252014017,782.98,542.26,0,1.2633333333333332,2,0.0,0.4439198908272785
RT-014059,mobile,Saint-Petersburg,0.568,47,annual,card,n/a,4,True,False,True,True,50,0,,42.964444444444446,44.54333333333333,32.38666666666666,0,0,3,446.78666666666663,65.0866159549764,598.44,444.04,1,2.1817647058823533,1,0.0,0.34771642194396907
RT-014060,mobile,North-Caucasus,0.485,24,monthly,auto,n/a,1,True,False,False,False,30,0,,46.931666666666665,80.00333333333333,52.18666666666667,2,1,3,478.6711111111111,120.09020961656965,449.26,305.03,0,2.4858823529411764,2,0.0,0.47283873717339286
RT-014061,mobile,Siberia,0.371,21,monthly,invoice,n/a,3,True,True,False,False,30,1,24.0,47.91388888888889,59.28666666666667,42.556666666666665,3,0,6,488.2366666666667,106.48512378842075,507.34,609.06,2,3.5513333333333335,1,0.0,-0.1670114602830591
RT-014062,mobile,Moscow,0.573,34,two_year,card,n/a,4,True,False,False,False,440,0,,63.12166666666667,91.88,52.576666666666675,1,0,3,614.5661111111111,133.1411329529193,343.59,695.41,0,1.3342857142857143,1,0.0,-0.5
RT-014063,broadband,Saint-Petersburg,0.308,21,monthly,invoice,fiber,4,False,True,False,True,30,0,,57.64,43.24666666666667,42.233333333333334,0,0,1,387.80555555555554,92.7307433773733,293.34,448.8,0,1.7846666666666666,3,0.0,-0.3463903743315509
RT-014064,mobile,North-Caucasus,0.489,12,monthly,card,n/a,1,True,False,False,False,30,0,,35.89,38.24333333333333,24.396666666666665,1,0,2,456.74777777777774,59.91283772433924,365.96,490.58,1,2.27125,2,0.0,-0.2540258469566636
RT-014065,mobile,Far-East,0.486,33,two_year,card,n/a,2,True,True,False,False,470,0,,53.62166666666666,45.93,54.15333333333333,1,0,1,357.3338888888889,67.7312556348196,291.72,337.97,0,0.9916666666666667,3,0.15185276375723247,-0.13684646566263275
RT-014066,broadband,Volga,0.663,21,two_year,auto,fiber,1,False,True,False,False,100,0,,62.434999999999995,53.99,50.25666666666666,3,0,6,536.6344444444444,105.15054693277365,538.78,408.66,0,2.11,5,0.0,0.31840649929036346
RT-014067,fixed_voice,North-Caucasus,0.162,17,annual,auto,fiber,1,False,False,False,False,220,0,,56.041111111111114,37.03,61.60333333333333,2,0,4,277.87166666666667,73.91206908132361,211.28,175.91,0,1.6094117647058823,2,0.3988961636275093,0.2010687283269854
RT-014068,broadband,Volga,0.558,27,annual,auto,xdsl,3,True,True,False,False,285,0,,44.23,27.05666666666666,33.06666666666667,1,0,3,389.66999999999996,106.07577757544506,318.56,259.34,0,1.5776470588235294,3,0.18175403225806477,0.2283488856327602
RT-014069,broadband,Far-East,0.492,54,annual,card,fiber,2,False,True,False,False,205,0,,31.180555555555557,25.209999999999997,24.77,1,0,1,309.7711111111111,83.20858191662182,347.16,380.9,0,2.1425,0,0.0,-0.08857967970595945
RT-014070,broadband,Southern,0.146,25,monthly,card,copper,2,False,True,False,False,30,0,,53.22388888888889,55.21,80.70666666666666,1,0,8,489.87166666666667,112.97834421589256,387.88,427.88,0,1.6706666666666665,3,0.31591772674706753,-0.09348415443582313
RT-014071,broadband,Urals,0.128,55,monthly,auto,fiber,2,False,True,False,False,30,0,,52.71611111111111,72.43333333333332,52.57666666666666,1,0,3,441.2711111111111,81.18418535425471,331.61,405.73,0,3.043125,5,0.0,-0.18268306509254922
RT-014072,broadband,Moscow,0.39,71,monthly,card,copper,2,False,True,False,False,30,0,,47.16166666666666,44.836666666666666,34.03333333333333,2,0,2,445.9161111111111,97.33575590760351,406.86,439.35,0,1.5129411764705882,2,0.0,-0.07395015363605328
RT-014073,mobile,North-Caucasus,0.554,9,monthly,invoice,n/a,3,True,True,True,False,30,0,,46.44555555555556,44.92666666666667,40.66,1,0,1,502.00777777777773,83.34586602229614,369.07,561.79,0,2.2813333333333334,3,0.0,-0.3430463340394097
RT-014074,broadband,Saint-Petersburg,0.753,22,monthly,card,fiber,2,False,True,False,False,30,0,,57.91,66.18333333333334,71.10666666666667,3,0,3,469.3288888888889,103.40749676366849,381.19,607.2,0,2.2523529411764707,2,0.06923870241890116,-0.37221673254281956
RT-014075,mobile,Central,0.471,33,annual,invoice,n/a,3,True,False,False,False,105,0,,29.045555555555552,22.5,26.179999999999996,1,0,4,268.0416666666667,63.03331558413702,228.49,296.06,0,2.2658823529411767,3,0.14056531703590514,-0.22823076403431736
RT-014076,mobile,Volga,0.591,16,two_year,auto,n/a,4,True,False,True,False,250,0,,35.19111111111111,39.68333333333333,33.31,0,0,2,394.25666666666666,96.8534156827304,285.88,341.58,0,1.4926666666666668,2,0.0,-0.1630657532642426
RT-014077,mobile,Siberia,0.95,52,monthly,card,n/a,2,True,True,False,False,30,0,,31.035,32.57,23.310000000000002,1,0,5,453.44166666666666,84.2494089523691,307.4,419.44,0,1.323888888888889,1,0.0,-0.2671180621781423
RT-014078,mobile,Siberia,0.461,42,annual,auto,n/a,4,True,False,False,False,200,0,,50.92888888888889,28.936666666666667,72.59333333333333,1,0,3,497.4772222222222,130.21130866247665,540.05,666.44,0,1.4525000000000001,2,0.6013867205436679,-0.18964948082348013
RT-014079,mobile,Urals,0.94,29,two_year,auto,n/a,3,True,False,False,False,590,0,,38.38777777777778,33.18666666666667,45.85333333333333,1,0,3,431.9211111111111,98.8205428684262,520.9,571.11,0,2.423125,3,0.2762430939226519,-0.08791651345625193
RT-014080,broadband,Far-East,0.525,22,annual,auto,xdsl,3,True,True,True,False,70,0,,46.23888888888889,43.336666666666666,43.56,0,0,4,406.38388888888886,116.62820671533105,265.88,475.43,0,1.6429411764705881,2,0.005127027854300649,-0.4407588919504449
RT-014081,mobile,Urals,0.835,3,monthly,card,n/a,2,True,True,False,False,30,1,19.0,50.958888888888886,50.00333333333333,37.07666666666667,2,1,7,464.4266666666667,99.86363891061947,535.89,285.12,1,2.2523529411764707,2,0.0,0.8795244107744107
RT-014082,mobile,Saint-Petersburg,0.89,11,monthly,auto,n/a,2,True,True,False,False,30,0,,49.01888888888889,32.35333333333333,62.68,0,0,3,528.2377777777779,96.30928790074047,551.42,521.79,1,2.627222222222222,2,0.4838332269729845,0.05678529676689856
RT-014083,mobile,Siberia,0.611,43,annual,auto,n/a,3,True,True,True,False,170,0,,72.93,42.42333333333334,86.33,1,0,5,670.9694444444444,174.59737615009206,711.3,639.63,0,2.0182352941176473,1,0.5085910652920962,0.11204915341681904
RT-014084,mobile,Central,0.51,13,two_year,auto,n/a,4,True,True,True,True,340,0,,77.62333333333333,80.00000000000001,82.93666666666667,0,0,1,625.3994444444445,117.24679177711494,796.91,458.2,0,2.6935294117647057,0,0.03540854467264161,0.7392186817983413
RT-014085,broadband,Southern,0.411,41,monthly,card,copper,2,False,True,False,False,30,0,,40.708888888888886,45.699999999999996,31.823333333333334,1,0,4,400.4061111111111,101.24371539763021,319.01,472.75,1,1.836666666666667,1,0.0,-0.3252035959809625
RT-014086,mobile,Urals,0.697,43,annual,invoice,n/a,2,True,True,False,False,170,0,,49.43555555555556,43.75,41.053333333333335,0,0,1,507.99111111111114,77.28452397311918,456.17,574.1,0,1.5822222222222222,0,0.0,-0.20541717470823898
RT-014087,mobile,North-West,0.098,37,monthly,card,n/a,1,True,False,False,False,30,0,,46.64222222222222,39.15,46.48666666666666,1,0,4,642.7833333333333,154.17966650860896,979.28,519.59,0,2.655294117647059,0,0.15782303169367548,0.8847167959352564
RT-014088,mobile,North-West,0.583,15,monthly,card,n/a,1,True,False,False,False,30,0,,60.19611111111111,60.279999999999994,72.58666666666666,1,0,3,595.0788888888889,146.11748222049786,523.34,692.07,0,1.5341176470588234,5,0.1695444526083762,-0.2438048174317627
RT-014089,mobile,Central,0.251,46,monthly,card,n/a,3,True,False,True,False,30,0,,55.736111111111114,39.943333333333335,77.14999999999999,2,1,7,568.3333333333334,113.3815550929432,339.98,455.81,1,1.51,4,0.48226398790235464,-0.2541190408284153
RT-014090,mobile,Central,0.41,12,monthly,card,n/a,1,True,False,False,False,30,0,,62.82833333333334,69.92333333333333,44.699999999999996,0,0,3,424.4566666666667,101.14492020043785,363.47,574.49,0,2.064375,2,0.0,-0.36731709864401463
RT-014091,mobile,North-Caucasus,0.345,28,monthly,auto,n/a,1,True,False,False,False,30,0,,46.751666666666665,44.85,52.04,0,0,1,489.7077777777778,79.33488940639032,469.64,417.5,2,1.513529411764706,3,0.13816295157571096,0.12488622754491015
RT-014092,broadband,North-West,0.757,40,monthly,auto,fiber,4,True,True,True,True,30,0,,58.49444444444445,64.77333333333333,41.13,2,1,5,516.9466666666667,122.59795051544799,616.1,365.78,0,1.478888888888889,3,0.0,0.6843457816173658
RT-014093,fixed_voice,Volga,0.166,9,two_year,auto,copper,2,False,True,False,False,460,0,,75.14555555555555,71.42666666666666,83.27,0,0,1,339.4188888888889,53.045885895680144,347.73,270.23,0,1.8776470588235294,3,0.14222809335094674,0.28679273211708545
RT-014094,broadband,Siberia,0.598,11,monthly,auto,copper,3,True,True,False,False,30,0,,43.29444444444445,29.563333333333333,27.71333333333334,0,0,0,471.57944444444445,107.34787065874814,397.1,674.31,0,2.106666666666667,3,0.0,-0.4111017187940264
RT-014095,mobile,Central,0.335,30,monthly,auto,n/a,1,True,False,False,False,30,1,24.0,38.471111111111114,20.903333333333332,20.123333333333335,3,0,4,397.8361111111111,85.67131376157357,413.1,587.32,0,2.027058823529412,2,0.0,-0.2966355649390452
RT-014096,mobile,Saint-Petersburg,0.403,16,annual,invoice,n/a,2,True,True,False,False,250,0,,59.82388888888889,83.75333333333333,37.79333333333333,0,0,1,511.9894444444444,108.9082252320853,399.4,575.21,0,2.013125,1,0.0,-0.3056448949079468
RT-014097,broadband,Central,0.647,82,monthly,card,xdsl,2,False,True,False,False,30,0,,40.891666666666666,23.67,32.449999999999996,0,0,2,348.0077777777778,68.99555625550487,328.79,344.21,0,1.635625,1,0.2705701078582433,-0.04479823363644275
RT-014098,mobile,Moscow,0.568,25,monthly,card,n/a,1,True,False,False,False,30,1,24.0,33.059444444444445,33.13333333333333,38.29666666666667,3,0,5,330.93944444444446,62.2688304117692,225.66,391.13,0,1.3176470588235294,1,0.134824614848986,-0.42305627285045894
RT-014099,fixed_voice,Volga,0.34,18,annual,card,fiber,2,False,True,False,False,190,0,,51.24722222222223,40.09,76.98333333333333,2,0,5,340.205,67.93535857061217,340.78,261.59,1,2.1683333333333334,0,0.4792379302879411,0.30272563935930275
RT-014100,mobile,Moscow,0.695,70,monthly,invoice,n/a,4,True,True,True,False,30,0,,46.27222222222222,47.44,42.61000000000001,0,0,4,518.6516666666666,115.88139769761555,502.4,300.55,0,1.4423529411764706,4,0.0,0.6716020628847112
RT-014101,mobile,North-West,0.544,51,monthly,auto,n/a,4,True,True,False,False,30,0,,45.73111111111111,28.94333333333333,33.056666666666665,1,0,2,434.85,100.9968632593869,528.83,334.87,1,0.8811764705882353,3,0.12443279217505294,0.5792098426254966
RT-014102,mobile,Southern,0.789,9,monthly,auto,n/a,3,True,False,True,False,30,0,,71.0638888888889,53.82333333333333,50.870000000000005,2,0,5,548.3366666666666,145.29995692481447,427.93,663.91,0,1.6033333333333333,2,0.0,-0.3554397433387055
RT-014103,iptv,Central,0.409,54,two_year,auto,n/a,1,False,False,True,False,570,0,,62.303333333333335,55.61333333333334,93.65333333333332,1,0,2,369.2577777777778,70.0504290246387,358.64,273.58,0,1.6235714285714287,2,0.4061788154897493,0.31091454053658896
RT-014104,fixed_voice,Central,0.481,24,monthly,card,xdsl,3,False,False,False,False,30,0,,43.708333333333336,34.406666666666666,39.69,0,0,0,208.035,49.03519339389283,211.48,203.41,0,1.92125,5,0.13311497438481562,0.03967356570473425
RT-014105,iptv,Urals,0.181,5,monthly,card,n/a,2,False,True,True,False,30,1,23.0,42.050555555555555,35.45666666666667,31.423333333333336,0,0,4,353.1194444444444,71.11302920845529,332.54,443.41,0,1.8046666666666666,2,0.0,-0.2500394668591146
RT-014106,mobile,Southern,0.449,11,annual,card,n/a,3,True,True,True,False,35,0,,33.70777777777778,27.233333333333334,20.886666666666667,1,0,3,356.1722222222222,89.66591867171064,402.38,286.55,0,1.9088235294117648,1,0.0,0.40422264875239916
RT-014107,broadband,Siberia,0.842,22,monthly,auto,xdsl,2,False,True,False,False,30,1,24.0,57.44611111111111,28.406666666666666,48.723333333333336,1,0,5,411.2494444444444,109.96239894630413,432.12,242.86,0,1.926,1,0.4169802285010605,0.779296714156304
RT-014108,mobile,Far-East,0.243,12,monthly,card,n/a,3,True,False,False,False,30,0,,47.437222222222225,51.173333333333325,54.35999999999999,0,0,4,442.06111111111113,131.13758764294263,361.4,492.91,2,1.71,4,0.05862153544272752,-0.266803270373902
RT-014109,mobile,Central,0.954,53,monthly,invoice,n/a,1,True,False,False,False,30,0,,55.55777777777777,56.836666666666666,57.56999999999999,1,1,2,685.8961111111112,183.90538965133797,701.38,1023.26,2,1.9066666666666665,1,0.012738115916854737,-0.3145632586048512
RT-014110,broadband,Central,0.709,26,monthly,auto,fiber,2,False,True,False,False,30,0,,55.905,42.43333333333333,66.39666666666666,1,0,2,426.62833333333333,108.75937294293847,568.77,474.3,1,1.5994117647058825,6,0.3609116923540338,0.1991777356103731
RT-014111,fixed_voice,Southern,0.703,41,monthly,auto,fiber,2,False,False,False,False,30,0,,63.803333333333335,49.28,91.47333333333334,0,0,3,286.74666666666667,66.31203723573074,233.43,276.15,0,1.8287499999999999,2,0.46126375628598504,-0.15469853340575765
RT-014112,mobile,Saint-Petersburg,0.064,29,annual,auto,n/a,2,True,True,False,False,225,0,,44.919444444444444,37.35666666666666,60.24,1,0,3,443.17,98.22350407586352,490.24,554.04,0,2.011764705882353,1,0.3798694112439133,-0.11515414049527102
RT-014113,mobile,Siberia,0.849,10,annual,auto,n/a,4,True,True,False,False,65,0,,57.94055555555556,45.26666666666667,66.82000000000001,0,0,1,602.5711111111111,116.84389892647312,389.0,627.3,0,2.0193333333333334,1,0.32255811633243536,-0.37988203411445876
RT-014114,mobile,Moscow,0.622,5,monthly,card,n/a,4,True,False,False,False,30,0,,38.30166666666666,39.653333333333336,35.04,0,0,1,364.48055555555555,69.9315193997353,178.41,317.23,0,1.8561111111111108,2,0.0,-0.4376004791476216
RT-014115,mobile,North-West,0.35,9,monthly,auto,n/a,4,True,False,False,False,30,0,,35.72333333333333,28.99333333333333,33.98333333333333,1,0,4,416.40555555555557,79.05687448042947,364.13,327.91,0,3.11,0,0.14683668464933788,0.11045713762922743
RT-014116,mobile,North-Caucasus,0.237,31,monthly,card,n/a,3,True,False,False,False,30,1,24.0,38.39,33.949999999999996,40.67333333333333,2,0,3,511.3088888888889,135.36586501203882,707.85,445.78,0,2.0020000000000002,1,0.16530077036551394,0.587890887881915
RT-014117,iptv,Siberia,0.339,31,monthly,auto,n/a,1,False,False,True,False,30,0,,38.69222222222223,30.52,29.290000000000003,2,0,4,313.2894444444444,55.10187148227974,303.82,275.05,1,1.5194117647058825,4,0.0,0.10459916378840203
RT-014118,mobile,Southern,0.273,24,monthly,auto,n/a,4,True,True,False,False,30,0,,34.63166666666667,22.203333333333333,24.506666666666664,1,0,5,528.4827777777778,120.74239090898566,567.91,517.59,3,1.6575,2,0.0939880304678998,0.09721980718329166
RT-014119,broadband,Moscow,0.419,7,two_year,auto,xdsl,2,False,True,False,False,520,0,,54.39222222222222,63.906666666666666,72.64666666666666,0,0,1,437.7416666666667,89.1556093217326,322.57,549.22,0,1.6511764705882352,0,0.12030834174543446,-0.4126761589162813
RT-014120,mobile,Far-East,0.272,56,monthly,invoice,n/a,1,True,False,False,False,30,0,,60.15944444444444,63.336666666666666,48.446666666666665,2,0,3,616.5088888888889,100.55576883377519,527.84,570.76,1,1.9194117647058826,0,0.0,-0.075197981638517
RT-014121,mobile,Volga,0.636,23,annual,card,n/a,2,True,False,False,False,40,0,,72.24,98.85666666666667,41.93333333333333,2,0,3,624.3394444444444,152.5008053391357,734.13,773.95,0,1.5211764705882354,2,0.0,-0.051450352089928354
RT-014122,mobile,Far-East,0.14,53,two_year,card,n/a,4,True,False,False,True,600,0,,66.94,53.97666666666667,50.11666666666667,1,0,3,614.6255555555556,186.49162038333685,662.89,597.6,2,2.13,4,0.0,0.10925368139223554
RT-014123,mobile,Siberia,0.562,11,annual,auto,n/a,4,True,True,True,True,35,0,,35.153333333333336,37.54666666666667,32.45333333333333,2,0,3,433.59277777777777,115.29858831876759,496.48,199.14,1,1.5733333333333335,4,0.0,1.0
RT-014124,mobile,North-Caucasus,0.383,22,two_year,auto,n/a,2,True,False,False,False,70,0,,42.035555555555554,34.67333333333333,28.49,0,0,2,418.18666666666667,98.33837662706793,512.31,433.68,1,1.7244444444444444,1,0.0,0.18130879911455436
RT-014125,broadband,Saint-Petersburg,0.746,62,annual,auto,fiber,3,False,True,False,False,330,0,,38.59777777777778,35.27,33.43333333333334,0,0,4,340.775,90.23397268474102,238.8,469.47,1,2.0694117647058823,3,0.0,-0.49134129976356317
RT-014126,fixed_voice,Far-East,0.115,19,annual,card,fiber,4,True,False,False,False,160,0,,50.922222222222224,58.913333333333334,39.656666666666666,2,1,2,216.63888888888889,57.52287922198373,230.02,159.35,0,2.254705882352941,2,0.0,0.44348917477251343
